smiles,vina_score
Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)C=C)cc23)cc1Cl,-3.4
Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1-c1nnc(CCN2CCOCC2)o1,-4.7
Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)NNC(=O)CCN1CCOCC1,-7.8
NNC(=O)c1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,-7.9
Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C#N,-7.7
Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)Nc1ccccc1,-6.2
Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)OCCN1CCOCC1,-7.1
COC(=O)c1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,-8.1
Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(O)=O,-7.7
Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C=O,-8.5
COc1ccc-2c(SCc3cnc(nc-23)-c2ccccc2)c1,-8.5
Clc1ccc(Nc2ncc3CSc4cc(Cl)ccc4-c3n2)cc1,-8.5
Clc1ccc-2c(SCc3cnc(Nc4ccccc4)nc-23)c1,-5.5
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,-8.0
COc1ccc(Nc2ncc3CSc4cc(Cl)ccc4-c3n2)cc1,-5.4
C[C@@H](Oc1cccc(Cn2c(C)c(C(=O)c3ccc(Cl)cc3)c3ccc(OC(F)(F)F)cc23)c1)C(O)=O,-9.9
Cc1ccccc1Cn1nnc2c1C(=O)c1ccccc1C2=O,-8.9
CN1CCN(CC1)C(=O)c1cccc(Cn2nnc3c2C(=O)c2ccccc2C3=O)c1,-8.1
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,-8.3
Fc1ccc(Nc2ncnc3ccccc23)cc1Cl,-7.5
Fc1ccc(Nc2ncnc3sccc23)cc1Cl,-8.8
Fc1ccc(Nc2ncnc3sc4CCCCc4c23)cc1Cl,-6.8
CCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C,-8.2
CCOC(=O)Nc1ccc(Nc2ncnc3ccccc23)cc1C,-8.0
CCOC(=O)Nc1ccc(Nc2ncnc3sccc23)cc1C,-6.4
CCOC(=O)Nc1ccc(Nc2ncnc3sc4CCCCc4c23)cc1C,-6.7
COc1cc2ncnc(Nc3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c2cc1OC,-7.6
Brc1cccc(NC(=O)Nc2ccc(Nc3ncnc4ccccc34)cc2)c1,-7.1
Brc1cccc(NC(=O)Nc2ccc(Nc3ncnc4sccc34)cc2)c1,-5.4
Brc1cccc(NC(=O)Nc2ccc(Nc3ncnc4sc5CCCCc5c34)cc2)c1,-8.0
COc1cc2ncnc(Oc3ccc(F)c(Cl)c3)c2cc1OC,-8.1
Fc1ccc(Oc2ncnc3ccccc23)cc1Cl,-7.4
Fc1ccc(Oc2ncnc3sccc23)cc1Cl,-8.9
COc1cc2ncnc(Oc3ccc(NC(=O)Nc4cccc(Br)c4)c(C)c3)c2cc1OC,-1.4
COc1cc2ncnc(Oc3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c2cc1OC,-7.9
CCOC(=O)Nc1ccc(Oc2ncnc3sccc23)cc1C,-8.3
CCOC(=O)Nc1ccc(Oc2ncnc3ccccc23)cc1C,-7.3
CCOC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1C,-2.7
Clc1cc(Oc2ncnc3sc4CCCCc4c23)ccc1NC(=O)Nc1cccc(Br)c1,-3.2
Cc1cc(Oc2ncnc3sc4CCCCc4c23)ccc1NC(=O)Nc1cccc(Br)c1,-5.2
Brc1cccc(NC(=O)Nc2ccc(Oc3ncnc4sc5CCCCc5c34)cc2)c1,-7.8
Clc1cc(Oc2ncnc3sccc23)ccc1NC(=O)Nc1cccc(Br)c1,-7.6
Cc1cc(Oc2ncnc3sccc23)ccc1NC(=O)Nc1cccc(Br)c1,-7.8
Brc1cccc(NC(=O)Nc2ccc(Oc3ncnc4sccc34)cc2)c1,-7.1
Brc1cccc(NC(=O)Nc2ccc(Oc3ncnc4ccccc34)cc2)c1,-4.8
COc1cc2ncnc(Oc3ccc(NC(=O)Nc4cccc(Br)c4)c(Cl)c3)c2cc1OC,-1.1
CCN1CCN(CC\C=C\c2ccc3c(Nc4ccc(Sc5nccn5C)c(Cl)c4)c(cnc3c2)C#N)CC1,-8.3
Fc1ccc(cc1)-c1nn2ccccc2c1-c1ccncc1,-7.0
CNC(=O)c1ccc(Nc2nccc(n2)-c2cnc(C)n2C(C)C)cc1F,-3.2
CC(=O)N1N=C(CC1c1ccc(cc1)C(=O)OCCn1c(C)ncc1[N+]([O-])=O)c1ccc(cc1)[N+]([O-])=O,-7.0
COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,-0.4
CC(=O)N1N=C(CC1c1ccc(cc1)C(=O)OCCn1c(C)ncc1[N+]([O-])=O)c1ccc(cc1)C(F)(F)F,-3.8
CC(Cn1c(C)ncc1[N+]([O-])=O)OC(=O)c1ccc(cc1)C1CC(=NN1C(C)=O)c1ccc(cc1)C(F)(F)F,-0.1
CC(=O)N1N=C(CC1c1ccc(cc1)C(=O)OCCn1c(C)ncc1[N+]([O-])=O)c1ccc(I)cc1,-5.0
CC(=O)N1N=C(CC1c1ccc(cc1)C(=O)OCCn1c(C)ncc1[N+]([O-])=O)c1ccc(Br)cc1,-4.6
CC(=O)N1N=C(CC1c1ccc(cc1)C(=O)OCCn1c(C)ncc1[N+]([O-])=O)c1ccccc1,-5.8
COc1ccc(cc1)C1=NN(C(C1)c1ccc(cc1)C(=O)OC(C)Cn1c(C)ncc1[N+]([O-])=O)C(C)=O,-3.0
COc1ccc(cc1)C1=NN(C(C1)c1ccc(cc1)C(=O)OCCn1c(C)ncc1[N+]([O-])=O)C(C)=O,-4.5
CC(Cn1c(C)ncc1[N+]([O-])=O)OC(=O)c1ccc(cc1)C1CC(=NN1C(C)=O)c1ccc(Cl)cc1,-1.5
CC(Cn1c(C)ncc1[N+]([O-])=O)OC(=O)c1ccc(cc1)C1CC(=NN1C(C)=O)c1ccc(C)cc1,-1.9
CC(=O)N1N=C(CC1c1ccc(cc1)C(=O)OCCn1c(C)ncc1[N+]([O-])=O)c1ccc(C)cc1,-1.1
CCOc1ccc(cc1)C1=NN(C(C1)c1ccc(cc1)C(=O)OCCn1c(C)ncc1[N+]([O-])=O)C(C)=O,-5.9
CC(=O)N1N=C(CC1c1ccc(cc1)C(=O)OCCn1c(C)ncc1[N+]([O-])=O)c1ccccc1,-2.9
CC(Cn1c(C)ncc1[N+]([O-])=O)OC(=O)c1ccc(cc1)C1CC(=NN1C(C)=O)c1ccccc1,-2.0
CC(Cn1c(C)ncc1[N+]([O-])=O)OC(=O)c1ccc(cc1)C1CC(=NN1C(C)=O)c1ccc(Br)cc1,-1.2
CC(Cn1c(C)ncc1[N+]([O-])=O)OC(=O)c1ccc(cc1)C1CC(=NN1C(C)=O)c1ccc(cc1)C(F)(F)F,-3.4
COc1ccc(cc1)C1=NN(C(C1)c1ccc(cc1)C(=O)OCCn1c(C)ncc1[N+]([O-])=O)C(C)=O,-1.2
CC(Cn1c(C)ncc1[N+]([O-])=O)OC(=O)c1ccc(cc1)C1CC(=NN1C(C)=O)c1ccc(cc1)[N+]([O-])=O,-2.1
CCOc1ccc(cc1)C1=NN(C(C1)c1ccc(cc1)C(=O)OC(C)Cn1c(C)ncc1[N+]([O-])=O)C(C)=O,-2.9
CC(=O)N1N=C(CC1c1ccc(cc1)C(=O)OCCn1c(C)ncc1[N+]([O-])=O)c1ccc(Cl)cc1,-0.6
CC(Cn1c(C)ncc1[N+]([O-])=O)OC(=O)c1ccc(cc1)C1CC(=NN1C(C)=O)c1ccc(I)cc1,-3.7
CC(=O)N1N=C(CC1c1ccc(cc1)C(=O)OCCn1c(C)ncc1[N+]([O-])=O)c1ccc(C)cc1,-1.8
N=C(Nc1ccccc1)SCCCN1C(=O)C2=C(C1=O)n1ccc3cccc(C4Cc5ccccc5N24)c13,-6.6
NC(=N)SCCCn1c(=O)c2c(n3c(cc4ccccc34)c3cccc4ccn2c34)c1=O,-7.5
CN=C(N)SCCCn1c(=O)c2c(n3c(cc4ccccc34)c3cccc4ccn2c34)c1=O,-5.0
CCc1cc(Nc2nccc(n2)-c2c(nc3ccccn23)-c2ccc(OC)c(c2)C(=O)Nc2c(F)cccc2F)c(OC)cc1N1CCC(CC1)N1CCN(CC1)S(C)(=O)=O,-8.5
Cc1[nH]c(\C=C2/C(=O)Nc3ccccc23)c(C)c1CCC(O)=O,-7.0
Cc1[nH]c(\C=C2/C(=O)Nc3ccc(cc23)C(=O)NNc2ccccc2)c(C)c1CCC(O)=O,-4.9
COc1cc(OC)cc(c1)-c1ccc2\C(=C\c3[nH]c(C)c(CCC(O)=O)c3C)C(=O)Nc2c1,-7.2
Cn1c2nc(Nc3ccc4[nH]ccc4c3)ncc2cc(c1=O)S(=O)(=O)c1ccc(F)cc1F,-9.0
N(c1cccc(c1)-c1nc2ccccc2s1)c1ncnc2nc[nH]c12,-6.4
COc1cc2ncnc(Nc3ccc(cc3)N3Cc4ccccc4C3)c2cc1OC,-5.9
COc1cc2ncnc(Nc3ccc(cc3)-c3nc4ccccc4s3)c2cc1OC,-9.1
N(c1ccc(cc1)-c1nc2ccccc2s1)c1ncnc2[nH]ccc12,-8.8
N(c1ccc(cc1)-c1nc2ccccc2s1)c1ncnc2nc[nH]c12,-8.8
COc1nc(Nc2ccc(cc2)-c2nc3ccccc3s2)c2cc[nH]c2n1,-6.9
Clc1ccc2c(Nc3ccc(cc3)-c3nc4ccccc4s3)ccnc2c1,-8.6
COc1nc(Nc2ccc(-c3nc4ccccc4s3)c(OC)c2)c2cc[nH]c2n1,-1.7
COc1cc2nc(Nc3cc(C)n[nH]3)nc(Nc3cccc(c3)-c3nc4ccccc4s3)c2cc1OC,-9.0
COc1cc(Nc2ncnc3nc[nH]c23)ccc1-c1nc2ccccc2s1,-6.4
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(O)c3)c2cc1OC,-7.7
CNC(=O)c1cc(Nc2ccc(cc2)-c2nc3ccccc3s2)ccn1,-8.1
Cc1cc(Nc2ccnc(Nc3cccc(c3)-c3nc4ccccc4s3)n2)[nH]n1,-9.5
COc1cc2nc(Nc3cc(C)n[nH]3)nc(Nc3ccc(cc3)-c3nc4ccccc4s3)c2cc1OC,-6.5
CNc1nc(Nc2ccc(cc2)-c2nc3ccccc3s2)c2cc(OC)c(OC)cc2n1,-7.5
Cc1cc2c(Nc3ccc(cc3)-c3nc4ccccc4s3)ncnc2cc1Cl,-5.4
Fc1cc(ccc1Nc1ncnc2cc(Cl)ccc12)-c1nc2ccccc2s1,-6.8
COc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1-c1nc2ccccc2s1,-8.7
Fc1cc(ccc1Nc1ncnc2ccsc12)-c1nc2ccccc2s1,-8.8
Clc1cc(Nc2ncnc3ccsc23)ccc1-c1nc2ccccc2s1,-8.5
COc1cc(Nc2ncnc3ccsc23)ccc1-c1nc2ccccc2s1,-8.5
N(c1ccc(cc1)-c1nc2ccccc2s1)c1ncnc2ccsc12,-7.1
COc1cc(Nc2nccc(Nc3cc(C)n[nH]3)n2)ccc1-c1nc2ccccc2s1,-8.6
Cc1cc(Nc2ccnc(Nc3ccc(cc3)-c3nc4ccccc4s3)n2)[nH]n1,-4.2
CN1CCN(CC1)c1ccnc(Nc2ccc(cc2)-c2nc3ccccc3s2)n1,-8.7
CN(C)c1ccnc(Nc2ccc(cc2)-c2nc3ccccc3s2)n1,-8.6
CNc1ccnc(Nc2ccc(cc2)-c2nc3ccccc3s2)n1,-8.7
CNc1nccc(Nc2ccc(cc2)-c2nc3ccccc3s2)n1,-8.1
Cc1cc(Nc2cc(Nc3ccc(cc3)-c3nc4ccccc4s3)ccn2)[nH]n1,-8.7
CNc1cc(Nc2ccc(cc2)-c2nc3ccccc3s2)ccn1,-5.5
Clc1ccc2c(Nc3ccc(-c4nc5ccccc5s4)c(Cl)c3)ncnc2c1,-9.3
COc1cc(Nc2ncnc3[nH]ccc23)ccc1-c1nc2ccccc2s1,-4.0
Oc1ccc(NC(=S)NC(=O)c2ccc(cc2)[N+]([O-])=O)cc1-c1nc2ccccc2s1,-4.3
COc1cc2ncnc(Nc3ccc(cc3C)-c3nc4ccccc4s3)c2cc1OC,-6.0
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(OC)c3)c2cc1OC,-8.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,-8.2
C[C@@H](Nc1ncnc2sc(cc12)-c1ccc(CO)cc1F)c1ccccc1,-8.8
C[C@@H](Nc1ncnc2sc(cc12)-c1ccc(C=O)cc1F)c1ccccc1,-9.2
C[C@@H](Nc1ncnc2sc(cc12)-c1cccc(c1)C(O)=O)c1ccccc1,-9.2
C[C@@H](Nc1ncnc2sc(cc12)-c1cccc(c1)C(N)=O)c1ccccc1,-7.7
C[C@@H](Nc1ncnc2sc(cc12)-c1cccc(c1)S(C)(=O)=O)c1ccccc1,-8.9
C[C@@H](Nc1ncnc2sc(cc12)-c1cccc(C=O)c1)c1ccccc1,-7.8
NC[C@H](Cc1cccc(F)c1)NC(=O)c1cc(Br)c(s1)-c1ccnc2[nH]ccc12,-7.4
Fc1ccc(Nc2ncnc3nc(Nc4ccc(CN5CCCC5)cc4)sc23)cc1Cl,-7.6
CCc1nccn1Cc1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,-7.4
NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4cccc(Cl)c4)c3s2)cc1,-6.7
CN1CCN(Cc2ccc(Nc3nc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4s3)cc2)CC1,-7.4
NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4cccc(Br)c4)c3s2)cc1,-7.6
Fc1ccc(Nc2ncnc3nc(Nc4ccc(CN5CCCCC5)cc4)sc23)cc1Cl,-7.1
OC[C@@H]1CCCN1Cc1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,-6.8
CN(C)Cc1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,-4.1
Fc1ccc(Nc2ncnc3nc(Nc4ccc(CN5CCOCC5)cc4)sc23)cc1Cl,-5.2
CN(C)CCc1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,-7.4
Cc1cccc(Nc2ncnc3nc(Nc4ccc(cc4)S(N)(=O)=O)sc23)c1,-6.0
Fc1ccc(Nc2ncnc3nc(Nc4ccc(CCN5CCOCC5)cc4)sc23)cc1Cl,-6.2
COCCN(CCOC)S(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,-8.2
Clc1cccc(Nc2ncnc3nc(Nc4ccccc4)sc23)c1,-5.1
C#Cc1cccc(Nc2ncnc3nc(Nc4ccc(CN5CCOCC5)cc4)sc23)c1,-8.0
Fc1ccc(Nc2ncnc3nc(Nc4ccccc4)sc23)cc1Cl,-7.5
NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccccc4)c3s2)cc1,-7.6
NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4c(F)cccc4F)c3s2)cc1,-7.2
Fc1ccc(Nc2ncnc3nc(NCCN4CCOCC4)sc23)cc1Cl,-5.9
NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccc(N5CCOCC5)c(Cl)c4)c3s2)cc1,-6.3
NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccc(cc4)N4CCOCC4)c3s2)cc1,-8.4
Oc1cc(CNC=C2C(=O)NC(=O)c3ccc(I)cc23)ccc1-c1ccoc1,-6.2
COCCOc1cc2ncnc(Nc3c4OCOc4ccc3Cl)c2cc1NC(=O)[C@@H]1CCCN1,-5.1
Cc1nc(Nc2ncc(s2)C(=O)Nc2c(C)cccc2Cl)cc(n1)N1CCN(CCO)CC1,-8.4
COC(=O)c1ccc(OC)c(c1)-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,-8.2
C[C@@H](Nc1ncnc2sc(cc12)-c1ccc(cc1)C(O)=O)c1ccccc1,-6.6
COc1ccc(cc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1)C(=O)NCCN(C)C,-8.2
COc1cc(C=O)ccc1-c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,-7.2
COc1c(cccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1)C(=O)NCCN(C)C,-8.1
COC(=O)c1ccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c(OC)c1,-7.0
COc1cc(ccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1)C(=O)NCCN(C)C,-8.5
COc1ccc(C=O)cc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,-8.7
COc1c(C=O)cccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,-8.6
COc1c(CO)cccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,-8.1
C[C@@H](Nc1ncnc2sc(cc12)-c1ccc(cc1)S(C)(=O)=O)c1ccccc1,-8.7
COc1ccc(CO)cc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,-8.8
C[C@@H](Nc1ncnc2sc(cc12)-c1ccc(cc1)C(N)=O)c1ccccc1,-8.8
COC(=O)c1cccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c1OC,-8.7
C[C@@H](Nc1ncnc2sc(cc12)-c1ccc(F)c(C=O)c1)c1ccccc1,-8.5
COc1c(NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)nc3)c3ccccc23)cc(cc1NS(C)(=O)=O)C(C)(C)C,-6.8
COc1cc(NC(=O)Nc2ccncc2)cc(-c2cncnc2)c1OC,-7.4
FC(F)(F)c1cc(NC(=O)Nc2ccncc2)cc(c1)-c1cccnc1,-4.5
COc1ccc(cn1)-c1cc(NC(=O)Nc2ccncc2)cc(c1)C(F)(F)F,-7.0
FC(F)(F)c1cc(NC(=O)Nc2ccncc2)cc(c1)-c1cncnc1,-6.4
FC(F)(F)Oc1ccc(cc1NC(=O)Nc1ccncc1)-c1cccnc1,-5.2
COc1ccc(cn1)-c1ccc(OC(F)(F)F)c(NC(=O)Nc2ccncc2)c1,-6.6
FC(F)(F)Oc1ccc(cc1NC(=O)Nc1ccncc1)-c1cncnc1,-6.8
COc1cc(NC(=O)Nc2nccs2)cc(-c2cccnc2)c1OC,-7.1
FC(F)(F)c1cc(NC(=O)Nc2nccs2)cc(c1)-c1cccnc1,-6.0
COc1ccc(cn1)-c1cc(NC(=O)Nc2nccs2)cc(c1)C(F)(F)F,-6.2
FC(F)(F)c1cc(NC(=O)Nc2nccs2)cc(c1)-c1cncnc1,-5.6
FC(F)(F)Oc1ccc(cc1NC(=O)Nc1nccs1)-c1cccnc1,-5.8
COc1ccc(cn1)-c1ccc(OC(F)(F)F)c(NC(=O)Nc2nccs2)c1,-5.6
FC(F)(F)Oc1ccc(cc1NC(=O)Nc1nccs1)-c1cncnc1,-6.5
COc1cc(NC(=O)Nc2ccccn2)cc(-c2c[nH]cn2)c1OC,-7.3
Cn1cnc(c1)-c1cc(NC(=O)Nc2ccncc2)cc(c1)C(F)(F)F,-5.7
Cn1cnc(c1)-c1ccc(OC(F)(F)F)c(NC(=O)Nc2ccncc2)c1,-6.7
COc1cc(NC(=O)Nc2nccs2)cc(-c2cn(C)cn2)c1OC,-7.2
Cn1cnc(c1)-c1cc(NC(=O)Nc2nccs2)cc(c1)C(F)(F)F,-4.3
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,-6.0
COc1ccc(cn1)-c1cc(NC(=O)Nc2ccncc2)cc(OC)c1OC,-7.2
COc1cc(NC(=O)Nc2ccncc2)cc(-c2cccnc2)c1OC,-6.8
FC(F)(F)Oc1ccc(cc1NC(=O)Nc1ccccn1)-c1cncnc1,-6.5
FC(F)(F)Oc1ccc(cc1NC(=O)Nc1ccccn1)-c1cccnc1,-5.3
COc1ccc(cn1)-c1cc(NC(=O)Nc2ccccn2)cc(OC)c1OC,-7.1
COc1cc(NC(=O)Nc2ccccn2)cc(-c2cccnc2)c1OC,-5.3
OC[C@H]1O[C@@H](On2c3cc(O)ccc3c3c4C(=O)N(NCc5ccncc5CO)C(=O)c4c4c5ccc(O)cc5[nH]c4c23)[C@H](O)[C@@H](O)[C@@H]1O,-6.8
COc1cc(CO)ccc1-c1cc2c(NCc3ccccc3)ncnc2s1,-6.1
C[C@@H](Nc1ncnc2sc(cc12)-c1ccc(cc1)C(=O)NCCN(C)C)c1ccccc1,-8.0
OCc1ccc(cc1)-c1cc2c(Nc3ccccc3)ncnc2s1,-7.0
C[C@@H](Nc1ncnc2sc(cc12)-c1cccc(c1)C(=O)NCCN(C)C)c1ccccc1,-8.0
OCc1ccc(cc1)-c1cc2c(NCc3ccccc3)ncnc2s1,-8.3
COc1cc(ccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1)C(N)=O,-9.0
C[C@@H](Nc1ncnc2sc(cc12)-c1ccccc1C(N)=O)c1ccccc1,-5.9
CN(C)CCNC(=O)c1ccc(cc1)-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2s1,-8.3
COc1cccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c1OC,-8.2
COc1cc(ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2s1)C(N)=O,-8.7
COc1cc(F)ccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,-7.9
OC[C@@H](Nc1ncnc2sc(cc12)-c1ccccc1)c1ccccc1,-8.6
COc1ccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c(OC)c1,-7.2
COC(=O)c1cc(OC)c(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c(OC)c1,-2.1
COc1cc(cc(OC)c1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1)C(=O)NCCN(C)C,-8.6
OC[C@@H](Nc1ncnc2sc(cc12)-c1cccc(CO)c1)c1ccccc1,-8.1
COc1cccc(OC)c1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2s1,-7.2
COc1cc(CO)ccc1-c1cc2c(Nc3cccc(c3)C#C)ncnc2s1,-7.9
COc1cc(CO)ccc1-c1cc2c(Nc3ccccc3)ncnc2s1,-8.0
COc1cc(C=O)ccc1-c1cc2c(Nc3ccccc3)ncnc2s1,-8.2
COc1cc(C=O)ccc1-c1cc2c(NCc3ccccc3)ncnc2s1,-8.0
COc1cc(CO)ccc1-c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,-6.6
Cn1nccc1-c1nc2c(COC2(C)C)c(Nc2n[nH]c3ccccc23)n1,-7.0
CC1(C)OCc2c1nc(nc2Nc1n[nH]c2ccccc12)-c1cn[nH]c1,-7.1
CC1(C)OCc2c1nc(nc2Nc1n[nH]c2c(Cl)cccc12)-c1cn[nH]c1C(F)F,-4.9
Cn1cc(cn1)-c1cnc(Nc2cccc(Cn3nc(ccc3=O)-c3cnn(C)c3)c2)nc1,-7.1
C[C@@H](Oc1cc(cnc1N)-c1cnn(c1)C1CCNCC1)c1c(Cl)ccc(F)c1Cl,-6.0
Oc1ccc(\C=C\NC=O)cc1O,-6.8
NC(=O)C(=C\c1cc(O)ccc1O)\C#N,-6.5
NC(=O)C(=C\c1ccc(O)c(O)c1)\C#N,-6.0
Oc1ccc(O)c(\C=C\NC=O)c1,-8.7
Oc1ccc2cc(ncc2c1O)C(=O)Nc1ccccc1,-7.9
Oc1ccc2cc(ncc2c1O)C(=O)NCCc1ccccc1,-7.0
NC(=O)c1cc2ccc(O)c(O)c2cn1,-6.9
NC(=O)c1cc2cc(O)c(O)cc2cn1,-6.6
NC(=O)C(=C\c1ccc(O)c(O)c1)\C#N,-7.9
Oc1cc2cnc(cc2cc1O)C(=O)NCc1ccccc1,-8.4
Oc1cc2cnc(cc2cc1O)C(=O)Nc1ccccc1,-8.1
Oc1ccc2cc(ncc2c1O)C(=O)NCc1ccccc1,-1.8
COc1cc2c(Nc3ccc(NC(=O)c4cccc(Cl)c4)cc3)ncnc2cc1OCCCN1CCOCC1,-3.1
COc1cc2c(Nc3ccc(NC(=O)c4ccc(Cl)cc4)cc3)ncnc2cc1OCCN1CCCCC1,-1.9
COc1cc2c(Nc3ccc(NC(=O)c4ccc(Cl)cc4)cc3)ncnc2cc1OCCCN1CCOCC1,-2.4
COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,-5.3
COc1ccc(cc1)C(=O)Nc1ccc(Nc2ncnc3cc(OCc4ccccc4)c(OC)cc23)cc1,-1.6
COc1cc2c(Nc3ccc(NC(=O)c4ccc(Cl)cc4)cc3)ncnc2cc1OCc1ccccc1,-0.8
COc1cc2c(Nc3ccc(NC(=O)c4ccccc4Cl)cc3)ncnc2cc1OCc1ccccc1,-1.7
COc1cc2c(Nc3ccc(NC(=O)c4cccc(Cl)c4)cc3)ncnc2cc1OCc1ccccc1,-1.8
COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCc1ccccc1,-5.4
COCCOc1cc2ncnc(Nc3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)c(C)c3)c2cc1OCCOC,-2.6
COc1cc2ncnc(Nc3cccc(NC(=O)C45CC6CC(CC(C6)C4)C5)c3)c2cc1OCCCN1CCOCC1,-4.1
COCCOc1cc2ncnc(Nc3cccc(NC(=O)C45CC6CC(CC(C6)C4)C5)c3)c2cc1OCCOC,-1.0
COc1cc2ncnc(Nc3ccc(C(=O)NC45CC6CC(CC(C6)C4)C5)c(Cl)c3)c2cc1OCCCN1CCOCC1,-2.4
COc1cc2ncnc(Nc3ccc(cc3)C(=O)NC34CC5CC(CC(C5)C3)C4)c2cc1OCCCN1CCOCC1,-2.3
COc1cc2ncnc(Nc3cccc(c3)C(=O)NC34CC5CC(CC(C5)C3)C4)c2cc1OCCCN1CCOCC1,-6.0
COc1cc2c(Oc3ccc(NC(=O)N\N=C\c4cccc(CC=C)c4O)cc3F)ccnc2cc1OCCCN1CCCCC1,-3.3
COc1ccc(\C=C\C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]2CCOC2)cc1,-1.8
COc1ccc(\C=C\C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]2CCOC2)c(OC)c1OC,-6.2
CO[C@H]1[C@H](C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13)N(C)C(=O)c1ccc(cc1)C(O)=O,-1.5
CO[C@H]1[C@H](C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13)N(C)C(=O)c1cnccn1,-1.1
CO[C@H]1[C@H](C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13)[N+](C)(C)C,-0.5
