smiles,score
FC(F)(F)C(=O)N[C@H](Cc1c([Se][Se]c2[nH]c3ccccc3c2C[C@@H](NC(=O)C(F)(F)F)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,0.37310659543742564
N[C@H](Cc1c([Se][Se]c2[nH]c3ccccc3c2C[C@@H](N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,0.4546936601180002
N[C@@H](Cc1c([Se][Se]c2[nH]c3ccccc3c2C[C@H](N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,0.44006780603797324
N(c1ccccc1)c1ncnc2ccccc12,0.4929463462270437
Fc1cccc(Nc2ncnc3ccccc23)c1,0.5651475347244302
Clc1cccc(Nc2ncnc3ccccc23)c1,0.6005406501247536
Brc1cccc(Nc2ncnc3ccccc23)c1,0.5941631952194704
Ic1cccc(Nc2ncnc3ccccc23)c1,0.550961175887607
FC(F)(F)c1cccc(Nc2ncnc3ccccc23)c1,0.472375253257113
COc1ccc2ncnc(Nc3ccccc3)c2c1,0.5658642012273853
COc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0.5899725950448435
Nc1ccc2ncnc(Nc3ccccc3)c2c1,0.46089855980766803
Nc1ccc2ncnc(Nc3cccc(c3)C(F)(F)F)c2c1,0.47258258951193277
Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0.7351338109112159
[O-][N+](=O)c1ccc2ncnc(Nc3ccccc3)c2c1,0.3864894135143719
[O-][N+](=O)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0.4546936601180002
[O-][N+](=O)c1ccc2ncnc(Nc3cccc(c3)C(F)(F)F)c2c1,0.3589202366006023
COc1ccc2c(Nc3ccccc3)ncnc2c1,0.5348342412173044
COc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,0.6336687066289156
Nc1ccc2c(Nc3ccccc3)ncnc2c1,0.5420858832861445
Nc1ccc2c(Nc3cccc(F)c3)ncnc2c1,0.6976823530579171
Nc1ccc2c(Nc3cccc(Cl)c3)ncnc2c1,0.7803898837992258
Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,0.8168343533144578
Nc1ccc2c(Nc3cccc(I)c3)ncnc2c1,0.7670070657222795
Nc1ccc2c(Nc3cccc(c3)C(F)(F)F)ncnc2c1,0.6777645594150858
[O-][N+](=O)c1ccc2c(Nc3ccccc3)ncnc2c1,0.3516685945317622
[O-][N+](=O)c1ccc2c(Nc3cccc(F)c3)ncnc2c1,0.3785803363977748
[O-][N+](=O)c1ccc2c(Nc3cccc(Cl)c3)ncnc2c1,0.4588842602926271
[O-][N+](=O)c1ccc2c(Nc3cccc(Br)c3)ncnc2c1,0.4505030599433734
[O-][N+](=O)c1ccc2c(Nc3cccc(I)c3)ncnc2c1,0.4750111949629297
[O-][N+](=O)c1ccc2c(Nc3cccc(c3)C(F)(F)F)ncnc2c1,0.3589202366006023
COc1cc2ncnc(Nc3ccccc3)c2cc1OC,0.5913209924732844
COc1cc2ncnc(Nc3cccc(F)c3)c2cc1OC,0.6721533112656929
COc1cc2c(cc1OC)ncnc2Nc3cccc(c3)Cl,0.7718340621106288
COc1cc2ncnc(Nc3cccc(I)c3)c2cc1OC,0.7298865360525044
COc1cc2ncnc(Nc3cccc(c3)C(F)(F)F)c2cc1OC,0.7820135343318482
CNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0.6701131761441477
CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0.5490206000541277
COC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0.6264170645600755
Oc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,0.663698910579305
CC(=O)Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,0.5785303528013765
CNc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,0.6478550654657389
CCNc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,0.6264170645600755
CN(C)c1ccc2c(Nc3cccc(Br)c3)ncnc2c1,0.6298778476563869
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,0.8095827112456176
CNc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,0.7400101852262235
CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,0.5236413660277625
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,0.6721533112656929
Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1Cl,0.650802629637285
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1[N+]([O-])=O,0.5673374776118346
CNc1cc2ncnc(Nc3cccc(Br)c3)c2cc1[N+]([O-])=O,0.5574251899452579
CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cc1[N+]([O-])=O,0.4229338830296039
CC(=O)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1[N+]([O-])=O,0.5927167116381998
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1[N+]([O-])=O,0.617541771958613
[O-][N+](=O)c1cc2c(Nc3cccc(Br)c3)ncnc2cc1Cl,0.5972242371136836
Brc1cccc(Nc2ncnc3cc4OCOc4cc23)c1,0.617541771958613
Oc1cc2ncnc(Nc3cccc(Br)c3)c2cc1O,0.7957291904583392
