smiles,vina_score
Fc1cc(Br)c(F)c(Nc2ncnc3cc4OCCOc4cc23)c1,-7.7
Fc1c(Br)cc(Cl)cc1Nc1ncnc2cc3OCCOc3cc12,-9.2
Fc1c(Nc2ncnc3cc4OCCOc4cc23)ccc(Cl)c1Cl,-8.6
Fc1ccc(Br)cc1Nc1ncnc2cc3OCCOc3cc12,-9.0
Fc1ccc(Br)c(F)c1Nc1ncnc2cc3OCCOc3cc12,-6.9
COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,-8.4
Oc1ccccc1NC(=O)Cc1csc2nc3ccccc3n12,-6.6
CNc1nc(C)c(s1)C(=O)\C=C\c1nccs1,-6.4
CNc1nc(C)c(s1)C(=O)\C=C\c1ccsc1,-6.7
CNc1nc(C)c(s1)C(=O)\C=C\c1ccc(O)cc1,-5.7
COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,-1.8
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,-3.9
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,-5.6
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,-2.9
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,-5.8
ONC(=O)CCn1cc(COc2cc3ncnc(Nc4cccc(Cl)c4F)c3cc2NC(=O)C=C)nn1,-3.2
ONC(=O)CCCn1cc(COc2cc3ncnc(Nc4cccc(Cl)c4F)c3cc2NC(=O)C=C)nn1,-5.8
ONC(=O)CCCCn1cc(COc2cc3ncnc(Nc4cccc(Cl)c4F)c3cc2NC(=O)C=C)nn1,-5.9
ONC(=O)CCn1cc(COc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2NC(=O)C=C)nn1,-5.2
ONC(=O)CCCn1cc(COc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2NC(=O)C=C)nn1,-2.3
ONC(=O)CCCCn1cc(COc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2NC(=O)C=C)nn1,2.6
ONC(=O)CCn1cc(COc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc2NC(=O)C=C)nn1,11.4
ONC(=O)CCCn1cc(COc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc2NC(=O)C=C)nn1,-0.9
ONC(=O)CCCCn1cc(COc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc2NC(=O)C=C)nn1,-4.1
CN(C)C\C=C\C(=O)Nc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1O[C@@H]1CCOC1,-0.3
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,-4.7
CN(C)C\C=C\C(=O)Nc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1O[C@@H]1CCOC1,0.2
ONC(=O)CCCCn1cc(COc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc2NC(=O)C=C)nn1,-2.9
ONC(=O)CCCn1cc(COc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc2NC(=O)C=C)nn1,-3.9
ONC(=O)CCn1cc(COc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc2NC(=O)C=C)nn1,-3.0
ONC(=O)CCCCn1cc(COc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2NC(=O)C=C)nn1,-4.6
ONC(=O)CCCn1cc(COc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2NC(=O)C=C)nn1,-3.9
ONC(=O)CCn1cc(COc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2NC(=O)C=C)nn1,-2.1
ONC(=O)CCCCn1cc(COc2cc3ncnc(Nc4cccc(Cl)c4F)c3cc2NC(=O)C=C)nn1,-2.5
ONC(=O)CCCn1cc(COc2cc3ncnc(Nc4cccc(Cl)c4F)c3cc2NC(=O)C=C)nn1,-5.1
ONC(=O)CCn1cc(COc2cc3ncnc(Nc4cccc(Cl)c4F)c3cc2NC(=O)C=C)nn1,3.2
ONC(=O)CCCn1cc(COc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc2NC(=O)C=C)nn1,5.2
ONC(=O)CCn1cc(COc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc2NC(=O)C=C)nn1,-4.2
ONC(=O)CCCCn1cc(COc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2NC(=O)C=C)nn1,-3.1
ONC(=O)CCCn1cc(COc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2NC(=O)C=C)nn1,-4.9
ONC(=O)CCn1cc(COc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2NC(=O)C=C)nn1,-6.5
ONC(=O)CCCCn1cc(COc2cc3ncnc(Nc4cccc(Cl)c4F)c3cc2NC(=O)C=C)nn1,-4.8
ONC(=O)CCCn1cc(COc2cc3ncnc(Nc4cccc(Cl)c4F)c3cc2NC(=O)C=C)nn1,-6.9
ONC(=O)CCn1cc(COc2cc3ncnc(Nc4cccc(Cl)c4F)c3cc2NC(=O)C=C)nn1,0.9
ONC(=O)CCCCn1cc(COc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc2NC(=O)C=C)nn1,-6.4
Cc1nn(-c2ccccc2)c2nc([nH]c(=O)c12)C(=O)N1NC(=O)\C(=C\c2ccc(Cl)cc2)N=C1c1ccc(C)cc1,48.0
COc1ccc(\C=C2\N=C(N(NC2=O)C(=O)Cc2nc3n(nc(C)c3c(=O)[nH]2)-c2ccccc2)c2ccc(Cl)cc2)cc1,-5.4
COc1cc(NCC2CCCO2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,-4.9
COc1cc(OCC2CCCO2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,-2.3
COc1cc(SCc2ccc(CN3CCCC3)o2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,-1.4
COc1cc(SCc2ccc(CN(C)C)o2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,-5.8
Cc1ccc(NC(=O)c2ccc(C)c(c2)C(F)(F)F)cc1C#Cc1nn([C@H]2CC[C@H](O)CC2)c2ncnc(N)c12,-6.2
O=S(=O)(Nc1nccs1)c1ccc(NC(=S)Nc2ccc3OCOc3c2)cc1,-6.6
O=S(=O)(Nc1ccccn1)c1ccc(NC(=S)Nc2ccc3OCOc3c2)cc1,-7.6
Cc1c(NC(=S)Nc2ccc3OCOc3c2)c(=O)n(-c2ccccc2)n1C,-8.9
S=C(Nc1ccc2OCOc2c1)Nc1c2ccccc2nc2ccccc12,-7.1
S=C(NNc1ccccc1)Nc1ccc2OCOc2c1,-7.9
S=C(NN=C(c1ccccc1)c1ccccc1)Nc1ccc2OCOc2c1,-2.9
CS(=O)(=O)CCNCc1ccc(o1)-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,-7.1
COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,-4.2
CS(=O)(=O)CCNCc1ccc(o1)-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,-7.0
COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,-7.8
Cc1c(NC(=S)Nc2ccc3OCOc3c2)c(=O)n(-c2ccccc2)n1C,-8.8
S=C(Nc1ccc2OCOc2c1)Nc1c2ccccc2nc2ccccc12,-5.3
CS(=O)(=O)CCNCc1ccc(o1)-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,-6.9
COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,-7.7
Cc1c(NC(=S)Nc2ccc3OCOc3c2)c(=O)n(-c2ccccc2)n1C,-8.7
S=C(Nc1ccc2OCOc2c1)Nc1c2ccccc2nc2ccccc12,-5.1
C=CC(=O)Nc1cccc(Nc2ncnc(Nc3ccc(cc3)C(=O)N3CCCCC3)n2)c1,12.9
Nc1ncnc2n(nc(-c3ccc(Oc4ccccc4)cc3)c12)[C@@H]1CCCN(C1)C(=O)C=C,-7.2
CN1CCN(CC1)c1ccc(Nc2nc(Oc3ccc4ccc(=O)[nH]c4c3)c3sccc3n2)cc1,-7.4
Fc1cc(Nc2nc(Oc3ccc4ccc(=O)[nH]c4c3)c3sccc3n2)ccc1N1CCOCC1,-8.6
CN1CCN(CC1)c1nc(Oc2ccc3ccc(=O)[nH]c3c2)c2sccc2n1,-7.3
CCN1CCN(CC1)c1nc(Oc2ccc3ccc(=O)[nH]c3c2)c2sccc2n1,-5.4
COc1cc(ccc1Nc1nc(Oc2ccc3ccc(=O)[nH]c3c2)c2sccc2n1)N1CCN(C)CC1,-3.6
CCN1CCN(CC1)c1ccc(Nc2nc(Oc3ccc4ccc(=O)[nH]c4c3)c3sccc3n2)c(OC)c1,6.9
Fc1cc(Nc2nc(Oc3ccc4ccc(=O)[nH]c4c3)c3sccc3n2)ccc1N1CCC(CC1)N1CCCCC1,-5.2
CN1CCN(Cc2ccc(Nc3nc(Oc4ccc5ccc(=O)[nH]c5c4)c4sccc4n3)cc2)CC1,-1.2
CCN1CCN(Cc2ccc(Nc3nc(Oc4ccc5ccc(=O)[nH]c5c4)c4sccc4n3)cc2)CC1,-6.9
CN(C)CCNc1ccc(Nc2nc(Oc3ccc4ccc(=O)[nH]c4c3)c3sccc3n2)cc1F,-6.7
CN1CCN(CC1)c1ccc(Nc2nc(Oc3ccc4ccc(=O)[nH]c4c3)c3sccc3n2)nc1,-8.2
Fc1ccc(Nc2nc(Oc3ccc4ccc(=O)[nH]c4c3)c3sccc3n2)cc1,-7.3
COc1cccc(Nc2nc(Oc3ccc4ccc(=O)[nH]c4c3)c3sccc3n2)c1,-5.6
CN1CCN(CC1)c1ccc(Nc2nc(Oc3cccc(NC(=O)C=C)c3)c3sccc3n2)cc1,-3.2
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,-6.8
CN1CCN(CC1)c1ccc(Nc2nc(Oc3ccc4ccc(=O)[nH]c4c3)c3sccc3n2)cc1,-5.3
Fc1cc(Nc2nc(Oc3ccc4ccc(=O)[nH]c4c3)c3sccc3n2)ccc1N1CCOCC1,-7.4
CCN1CCN(CC1)c1nc(Oc2ccc3ccc(=O)[nH]c3c2)c2sccc2n1,-7.0
O=c1ccc2ccc(Oc3nc(Nc4ccc(cc4)N4CCOCC4)nc4ccsc34)cc2[nH]1,48.5
O=c1ccc2ccc(Oc3nc(Nc4ccc(cc4)N4CCC(CC4)N4CCCCC4)nc4ccsc34)cc2[nH]1,-4.2
CN1CCN(CC1)c1ccc(Nc2nc(Oc3ccc4ccc(=O)[nH]c4c3)c3sccc3n2)cc1F,-3.6
O=c1ccc2ccc(Oc3nc(Nc4ccc(cc4)N4CCS(=O)(=O)CC4)nc4ccsc34)cc2[nH]1,-5.1
O=c1ccc2ccc(Oc3nc(Nc4ccc(CN5CCOCC5)cc4)nc4ccsc34)cc2[nH]1,-4.3
COc1cc(ccc1Nc1nc(Oc2ccc3ccc(=O)[nH]c3c2)c2sccc2n1)N1CCN(C)CC1,-3.3
CCN1CCN(CC1)c1ccc(Nc2nc(Oc3ccc4ccc(=O)[nH]c4c3)c3sccc3n2)c(OC)c1,0.9
Fc1cc(Nc2nc(Oc3ccc4ccc(=O)[nH]c4c3)c3sccc3n2)ccc1N1CCC(CC1)N1CCCCC1,-0.1
CN1CCN(Cc2ccc(Nc3nc(Oc4ccc5ccc(=O)[nH]c5c4)c4sccc4n3)cc2)CC1,-2.8
CCN1CCN(Cc2ccc(Nc3nc(Oc4ccc5ccc(=O)[nH]c5c4)c4sccc4n3)cc2)CC1,-3.3
CN(C)CCNc1ccc(Nc2nc(Oc3ccc4ccc(=O)[nH]c4c3)c3sccc3n2)cc1F,-4.6
CN1CCN(CC1)c1ccc(Nc2nc(Oc3ccc4ccc(=O)[nH]c4c3)c3sccc3n2)nc1,-7.5
Fc1ccc(Nc2nc(Oc3ccc4ccc(=O)[nH]c4c3)c3sccc3n2)cc1,-5.9
COc1cccc(Nc2nc(Oc3ccc4ccc(=O)[nH]c4c3)c3sccc3n2)c1,-6.9
CN1CCN(CC1)c1ccc(Nc2nc(Oc3cccc(NC(=O)C=C)c3)c3sccc3n2)cc1,-6.4
CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,-1.6
COCC\C(Nc1ccc(Oc2ccnc3cc(OCCCN4CCOCC4)c(OC)cc23)c(F)c1)=N/S(=O)(=O)Cc1ccc(Cl)cc1,32.2
COc1cc2c(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc4ccc(F)cc4)cc3F)ccnc2cc1OCCCN1CCOCC1,-10.1
O=C(\C=C1/Nc2ccccc2NC1=O)c1cccc2ccccc12,-9.4
O=C(\C=C1/Nc2cc(ccc2NC1=O)C#N)c1cccc2ccccc12,-10.0
O=C(\C=C1/Nc2ccccc2NC1=O)c1cccc2ccccc12,-8.8
O=C(\C=C1/Nc2cc(ccc2NC1=O)C#N)c1cccc2ccccc12,-4.4
COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCOC(=O)CCSSCC=C,-2.7
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,-4.6
COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCOC(=O)CCSSCC=C,-3.4
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,-5.3
COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCOC(=O)CCSSCC=C,-4.5
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,-3.8
COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCOC(=O)CCSSCC=C,0.9
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,4.6
CC(C)(C)c1cc(NC(=O)Cc2ccc(Nc3ncnc4[nH]c(cc34)-c3ccc(cc3)S(C)(=O)=O)cc2)no1,-5.7
CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,-9.1
COc1cccc(c1)-c1cc(nc(N)c1C#N)-c1c(O)c2ccccc2oc1=O,-0.4
CS(=O)(=O)CCNCc1ccc(o1)-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,-5.4
CCS(=O)(=O)NNC(=O)CSc1nc2ccccc2c(=O)n1Cc1ccc2OCOc2c1,-6.4
Fc1ccccc1NC(=O)CSc1nc2ccccc2c(=O)n1Cc1ccc2OCOc2c1,-6.2
Brc1ccc(NC(=O)CSc2nc3ccccc3c(=O)n2Cc2ccc3OCOc3c2)c(Br)c1,-5.4
Ic1ccc(NC(=O)CSc2nc3ccccc3c(=O)n2Cc2ccc3OCOc3c2)cc1,-6.3
COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,1.7
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(CC1)C(=O)Cn1cncc1[N+]([O-])=O,-7.0
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,6.4
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCC(=O)Nc1ccc(cc1)S(N)(=O)=O,4.2
COc1cc2ncnc(Nc3ccc(Cl)c(c3)C(F)(F)F)c2cc1OCCCCC(=O)Nc1ccc(cc1)S(N)(=O)=O,4.2
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCCC(=O)Nc1ccc(cc1)S(N)(=O)=O,1.1
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OCCCCC(=O)Nc1ccc(cc1)S(N)(=O)=O,2.6
COc1cc2ncnc(Nc3cccc(c3)C(F)(F)F)c2cc1OCCCCC(=O)Nc1ccc(cc1)S(N)(=O)=O,4.1
COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OCCCCC(=O)Nc1ccc(cc1)S(N)(=O)=O,-6.5
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,-5.1
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,-6.7
NS(=O)(=O)c1ccc(NC(=S)Nc2ccc3ncnc(Nc4cccc(c4)C(F)(F)F)c3c2)cc1,-5.8
NS(=O)(=O)c1ccc(CCNC(=S)Nc2ccc3ncnc(Nc4cccc(c4)C(F)(F)F)c3c2)cc1,-1.9
NS(=O)(=O)c1ccc(CCNC(=S)Nc2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1,1.3
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCC(=O)Nc1ccc(cc1)S(N)(=O)=O,1.2
COc1cc2ncnc(Nc3ccc(Cl)c(c3)C(F)(F)F)c2cc1OCCCCC(=O)Nc1ccc(cc1)S(N)(=O)=O,0.7
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCCC(=O)Nc1ccc(cc1)S(N)(=O)=O,-0.4
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OCCCCC(=O)Nc1ccc(cc1)S(N)(=O)=O,2.7
COc1cc2ncnc(Nc3cccc(c3)C(F)(F)F)c2cc1OCCCCC(=O)Nc1ccc(cc1)S(N)(=O)=O,15.4
COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OCCCCC(=O)Nc1ccc(cc1)S(N)(=O)=O,-7.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,-4.3
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,-4.5
NS(=O)(=O)c1ccc(NC(=S)Nc2ccc3ncnc(Nc4cccc(c4)C(F)(F)F)c3c2)cc1,0.4
NS(=O)(=O)c1ccc(CCNC(=S)Nc2ccc3ncnc(Nc4cccc(c4)C(F)(F)F)c3c2)cc1,-1.6
NS(=O)(=O)c1ccc(CCNC(=S)Nc2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1,2.9
Cn1cc(cn1)-c1cc2ncnc(Nc3ccc(CC(=O)Nc4cc(nn4C)C(C)(C)C)cc3)c2s1,11.0
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13,-6.9
O=S1(=O)CC2(OCCO2)c2cc3nccc(Nc4ccc5scnc5c4)c3cc12,-8.2
ONC(=O)CCCCCCn1cc(nn1)-c1ccc2ncnc(Nc3ccc(Br)cc3F)c2c1,-1.0
COc1cc(NC(=O)CCCCCCCCCCC(=O)NO)ccc1Nc1nccc(n1)-c1cn(C)c2ccccc12,-3.3
COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)C=C)c2)n1)N1CCN(C)CC1,2.3
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCCCCN\C(Nc1ccncc1)=N/C#N,6.8
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCCCCN\C(Nc1cccnc1)=N/C#N,-0.3
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCCCN\C(Nc1ccncc1)=N/C#N,1.6
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCCCN\C(Nc1cccnc1)=N/C#N,22.0
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCCCCCN\C(Nc1ccncc1)=N/C#N,3.2
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCCCCCN\C(Nc1cccnc1)=N/C#N,-0.8
COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)C=C)c2)n1)N1CCN(C)CC1,4.8
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCCCCN\C(Nc1ccncc1)=N/C#N,4.4
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCCCCN\C(Nc1cccnc1)=N/C#N,6.6
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCCCN\C(Nc1ccncc1)=N/C#N,-0.0
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCCCN\C(Nc1cccnc1)=N/C#N,1.7
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCCCCCN\C(Nc1ccncc1)=N/C#N,-1.6
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCCCCCN\C(Nc1cccnc1)=N/C#N,-3.1
COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)C=C)c2)n1)N1CCN(C)CC1,-1.7
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCCCCN\C(Nc1ccncc1)=N/C#N,0.1
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCCCCN\C(Nc1cccnc1)=N/C#N,4.3
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCCCN\C(Nc1ccncc1)=N/C#N,20.0
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCCCN\C(Nc1cccnc1)=N/C#N,2.7
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCCCCCN\C(Nc1ccncc1)=N/C#N,5.9
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCCCCCN\C(Nc1cccnc1)=N/C#N,-2.2
COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)C=C)c2)n1)N1CCN(C)CC1,2.5
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCCCCN\C(Nc1ccncc1)=N/C#N,1.7
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCCCCN\C(Nc1cccnc1)=N/C#N,5.4
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCCCN\C(Nc1ccncc1)=N/C#N,0.6
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCCCN\C(Nc1cccnc1)=N/C#N,5.9
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCCCCCN\C(Nc1ccncc1)=N/C#N,3.8
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCCCCCN\C(Nc1cccnc1)=N/C#N,-7.3
CN(\N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C(=O)OCCl,-7.9
Brc1cccc(Nc2ncnc3ccc(NC(=O)Cn4sccc4=O)cc23)c1,-6.3
COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,-5.8
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,-6.1
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN1CCCCC1,-6.0
CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,-1.6
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,-7.6
COc1cc2ncnc(C#CCCc3ccccc3)c2cc1OC,-7.3
CN(C(=O)N(CCCl)N=O)c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,-8.2
CN(C(=O)NCCCl)c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,-5.3
COc1ccc(cc1)-c1coc2cc(OCC(=O)N\C=C/c3ccc(O)cc3)ccc2c1=O,-8.2
CCc1ccc(NCC(=O)Nn2c(nc3ccccc3c2=O)-c2ccccc2)cc1,-7.8
Clc1ccc(NCC(=O)Nn2c(nc3ccccc3c2=O)-c2ccccc2)cc1,-7.1
COc1ccc(\C=C2\SC(NN3Cc4ccccc4N=C3c3ccccc3)=NC2=O)cc1,-7.5
Oc1ccc(\C=C2\SC(NN3Cc4ccccc4N=C3c3ccccc3)=NC2=O)c(O)c1,-7.3
CC(C)n1cc(C(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)c(F)c2)c(=O)n(-c2ccc(F)cc2)c1=O,-6.8
Cc1nc2c(Br)cc(Br)cc2c(=O)n1N,-7.0
COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,-6.1
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CC[Se]CC1,-6.3
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,-3.3
CC(C)Oc1cc(F)ccc1Nc1ncnc2ccc(nc12)-c1ccc(cc1)C(=O)N1CCNCC1,-4.3
CC(C)Oc1cc(F)ccc1Nc1ncnc2ccc(nc12)-c1ccc(cc1)C(=O)N1CCNCC1,-9.0
Oc1cc(Nc2ccnc3cc(ccc23)-c2ccccc2)ccc1Cl,-9.1
N(c1ccc2scnc2c1)c1ccnc2cc(ccc12)-c1ccccc1,-1.0
CN1CCN(CC1)c1ccc(Nc2nc(Oc3cccc(NC(=O)C=C)c3)c3cc[nH]c3n2)cc1[N+]([O-])=O,-5.9
CN1CCN(CC1)c1ccc(Nc2nc(Oc3cccc(NC(=O)C=C)c3)c3cc[nH]c3n2)cc1N,-4.9
CN1CCN(CC1)c1ccc(Nc2nc(Oc3cccc(NC(=O)C=C)c3)c3cc[nH]c3n2)cc1F,-0.5
CN1CCN(CC1)c1ccc(Nc2nc(Oc3cccc(NC(=O)C=C)c3)c3cc[nH]c3n2)cc1[N+]([O-])=O,-2.6
CN1CCN(CC1)c1ccc(Nc2nc(Oc3cccc(NC(=O)C=C)c3)c3cc[nH]c3n2)cc1N,-4.3
CN1CCN(CC1)c1ccc(Nc2nc(Oc3cccc(NC(=O)C=C)c3)c3cc[nH]c3n2)cc1F,3.8
CN1CCN(CC1)c1ccc(Nc2nc(Oc3cccc(NC(=O)C=C)c3)c3cc[nH]c3n2)cc1[N+]([O-])=O,-6.4
CN1CCN(CC1)c1ccc(Nc2nc(Oc3cccc(NC(=O)C=C)c3)c3cc[nH]c3n2)cc1N,-3.2
CN1CCN(CC1)c1ccc(Nc2nc(Oc3cccc(NC(=O)C=C)c3)c3cc[nH]c3n2)cc1F,-2.5
CN1CCN(CC1)c1ccc(Nc2nc(Oc3cccc(NC(=O)C=C)c3)c3cc[nH]c3n2)cc1[N+]([O-])=O,-4.2
CN1CCN(CC1)c1ccc(Nc2nc(Oc3cccc(NC(=O)C=C)c3)c3cc[nH]c3n2)cc1N,-5.6
CN1CCN(CC1)c1ccc(Nc2nc(Oc3cccc(NC(=O)C=C)c3)c3cc[nH]c3n2)cc1F,-2.9
CN1CCN(CC1)c1ccc(Nc2nc(Oc3cccc(NC(=O)C=C)c3)c3cc[nH]c3n2)cc1[N+]([O-])=O,-4.8
